explo;Useful_PlotID;Qnum;month;year;date_releves;UAV;m;HHLAI;Biomass_g_per60cm2;Biomass_interpolated;Grass;Forb;Leg;Bare;Litter;Moss;Sen;Morib;Dung;Shrub;Green;Grass_h;Forb_h;Leg_h;RPMcalc_cm;Comments quadrat;Comments plot;LUI_2015_2018;x;y;elevation;slope;soil;grazing;mowing;fertilizer;LUI_2020
H;HEG05;HEG05_09;S;2020;15.09.2020;eBee;42;3,02;;35,1945;74,5;2,5;1;3;3;;8;;8;;78;10;5;5;10;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_10;S;2020;15.09.2020;eBee;46;1,89;43,1;43,1;77,9;7;0,1;4;4;;7;;;;85;9;5;4;8;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG06;HEG06_01;S;2020;16.09.2020;eBee;6;2,1;;48,15934;66;1;;9;2;;20;2;;;77;21;8;;13,8;trampled;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_02;S;2020;16.09.2020;eBee;10,5;1,92;;49,52406;68;1;;16;3;;10;2;;;69;17;13;;14,2;Overlap with other explorers;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_03;S;2020;16.09.2020;eBee;15;1,35;38,1;38,1;75;5;;7;6;;7;;;;80;14;10;;8,2;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_04;S;2020;16.09.2020;eBee;19,5;1,93;;43,38282;79;5;;3;2;;11;;;;84;14;8;;12,4;47 cm thissle;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_05;S;2020;16.09.2020;eBee;24;1,56;;39,97102;53;6;;26;3;;12;;;;59;16;6,5;;11,4;Mouse tunnel and mushroom;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_06;S;2020;16.09.2020;eBee;28,5;1,86;18,8;18,8;64,8;11;;6;3;;10;;5;0,2;76;16;7;;11,2;0.2 shrub;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_07;S;2020;16.09.2020;eBee;33;2,36;;52,2535;65;12;;6;2;;10;;5;;77;18;11,5;;15;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_08;S;2020;16.09.2020;eBee;37,5;1,58;;43,38282;68,5;9;;6;2;;13;;;1,5;79;15;5,5;;12,4;1.5 shrub;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_09;S;2020;16.09.2020;eBee;42;1,37;;34,51214;78,9;7;0,1;1;1;;12;;;;86;11,5;7;4;9,8;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_10;S;2020;16.09.2020;eBee;46;2,01;41,3;41,3;65;3;1;5;6;;17;;;3;72;11,5;9;42;12,6;3 shrub;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG07;HEG07_01;S;2020;14.09.2020;eBee;6;1,56;;22,22966;10;83;;1;1;;5;;;;93;8;5,5;;6,2;;Dandelion dry looks moldy;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_02;S;2020;14.09.2020;eBee;10,5;0,72;;35,1945;56;30;;2;0,1;;11,9;;;;86;10;10;;10;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_03;S;2020;14.09.2020;eBee;15;0,82;14,9;14,9;25;50;5;6;1;;12;1;;;80;10,5;4,5;2;5;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_04;S;2020;14.09.2020;eBee;19,5;0,6;;22,22966;55,9;33;0,1;1;1;;5;;4;;89;7;5;4;6,2;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_05;S;2020;14.09.2020;eBee;24;0,41;;24,27674;52,9;26;0,1;7;1;;8;1;4;;79;10,5;6,5;10;6,8;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_06;S;2020;14.09.2020;eBee;28,5;1,06;30,8;30,8;45,5;45;2,5;4;0,1;;2,9;;;;93;9,5;6;3;6;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_07;S;2020;14.09.2020;eBee;33;0,52;;14,04134;25;68;5;1;;;1;;;;98;9;7;4,5;3,8;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_08;S;2020;14.09.2020;eBee;37,5;1,55;;18,81786;17;70;;3,9;0,1;;8;;1;;87;8;4;;5,2;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_09;S;2020;14.09.2020;eBee;42;0,86;;20,86494;50;26;2;15;;;7;;;;78;7;5;4;5,8;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_10;S;2020;14.09.2020;eBee;46;0,7;19,3;19,3;38;29;7;15;1;;10;;;;74;7;3;4,5;4,2;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_01;S;2020;14.09.2020;eBee;6;1,07;;24,9591;61;14;3;5;3,9;0,1;10;2;1;;78;13;8;6;7;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_02;S;2020;14.09.2020;eBee;10,5;0,77;;22,22966;55;30;1;2;2;;9;;1;;86;8;8;4;6,2;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_03;S;2020;14.09.2020;eBee;15;1,54;26,5;26,5;57,8;30;0,2;0,1;1;;5;2;3,9;;88;9;10;2;8;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_04;S;2020;14.09.2020;eBee;19,5;1,14;;22,91202;45;39,9;0,1;1;2;;4;6;2;;85;6;11;4;6,4;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_05;S;2020;14.09.2020;eBee;24;0,93;;14,7237;41;24;1;1;1;;7;;25;;66;11;6;4;4;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_06;S;2020;14.09.2020;eBee;28,5;1,28;50,2;50,2;69;20;3;0,9;1;;5;1;0,1;;92;8;8;5;6,6;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_07;S;2020;14.09.2020;eBee;33;0,24;;17,45314;29;16;;10;1;;8;1;35;;45;8;4;;4,8;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_08;S;2020;14.09.2020;eBee;37,5;1,44;;17,45314;41;41;2;3;3;;6;1;3;;84;7;5;2;4,8;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_09;S;2020;14.09.2020;eBee;42;0,69;;13,35898;35;29;;8;2;;5;1;20;;64;7;5;;3,6;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_10;S;2020;14.09.2020;eBee;46;0,77;24,6;24,6;62;23;3;0,9;0,9;;8;2;0,2;;88;8;5;3;4,2;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG09;HEG09_01;S;2020;15.09.2020;eBee;6;2,32;;39,28866;71;7;2;;2;;8;1;6;3;83;14;11;8;11,2;3 bush 20 cm;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_02;S;2020;15.09.2020;eBee;10,5;2,57;;42,70046;64;10;1;4;3;1;8;8;1;;75;18;9;4;12,2;;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_03;S;2020;15.09.2020;eBee;15;1,9;55,7;55,7;54;10;2;4;4;1;15;4;;6;72;25;6;18;13,8;6 bush 26 cm;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_04;S;2020;15.09.2020;eBee;19,5;3,86;;67,94778;46;7;;2;4;1;33;4;;3;56;20;13;;19,6;3 shrub 21 cm;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_05;S;2020;15.09.2020;eBee;24;1,85;;40,65338;62;2;;2;3;1;20;6;;4;64;23;2;;11,6;4 shrub 23 cm;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_06;S;2020;15.09.2020;eBee;28,5;2,64;69,6;69,6;68,8;2;0,2;1;5;1;13;3;;6;77;25;15;7;13,4;6 shrub 27 cm;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_07;S;2020;15.09.2020;eBee;33;3,48;;62,4889;63;2;;6;4;2;13;5;;5;70;29;12;;18;5 shrub 41 cm. trampled.;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_08;S;2020;15.09.2020;eBee;37,5;3,92;;60,44182;60,9;1;0,1;4;3,9;;25;5;0,1;;62;40;3;42;17,4;;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_09;S;2020;15.09.2020;eBee;42;2,73;;51,57114;71,9;3;0,1;3;2;1;15;4;;;75;26;18;19;14,8;;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_10;S;2020;15.09.2020;eBee;46;3,22;108;108;75,9;4;0,1;1;3,9;0,1;11;2;;2;82;20;10;4;14,8;2 shrub 21 cm;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG14;HEG14_01;S;2020;18.09.2020;Parrot;6;1,99;;48,15934;61;2;;18;5,9;0,1;12;1;;;63;26;10;;13,8;;No target radiometric calibration because blade of grass. Fixed now.;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG14;HEG14_02;S;2020;18.09.2020;Parrot;10,5;1,85;;48,8417;63;2;;6;14,9;0,1;13;1;;;65;17;9;;14;;;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG14;HEG14_03;S;2020;18.09.2020;Parrot;15;2,41;52,5;52,5;68;2;;6;9,9;0,1;13;1;;;70;23;11;;14,8;;;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG14;HEG14_04;S;2020;18.09.2020;Parrot;19,5;1,31;;39,97102;62;4;;13;7,9;0,1;12;1;;;66;18;7;;11,4;;;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG14;HEG14_05;S;2020;18.09.2020;Parrot;24;2,3;;42,70046;64;5;;4,8;9,9;0,1;15;1;0,2;;69;23;12;;12,2;;;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG14;HEG14_06;S;2020;18.09.2020;Parrot;28,5;2,86;43,1;43,1;69;2;;4;11,9;0,1;12;1;;;71;12;10;;13,8;;;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG14;HEG14_07;S;2020;18.09.2020;Parrot;33;2,82;;49,52406;49;1;;23;5,9;0,1;20;1;;;50;24;16;;14,2;;;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG14;HEG14_08;S;2020;18.09.2020;Parrot;37,5;2,04;;50,20642;59;3;;12;6,9;0,1;18;1;;;62;31;12;;14,4;;;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG14;HEG14_09;S;2020;18.09.2020;Parrot;42;3,39;;49,52406;56;2;;9,9;14,9;0,1;15;2;0,1;;58;38;11;;14,2;;;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG14;HEG14_10;S;2020;18.09.2020;Parrot;46;1,73;60,7;60,7;62;0,2;;8;12,9;0,1;15;1;;1;63;25;7;;11,8;++ bush 42 cm;;2,14;600108;5893808;372,14;2,63;Pseudogley;0,07;1,08;1,76;1,71
H;HEG18;HEG18_01;S;2020;18.09.2020;Parrot;6;1,83;;23,59438;47,8;2;;5;20;;17;3;5;0,2;50;11;7;;6,6;;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG18;HEG18_02;S;2020;18.09.2020;Parrot;10,5;0,92;;24,27674;49,9;0,1;;6;12;;22;4;6;;50;12;1;;6,8;;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG18;HEG18_03;S;2020;18.09.2020;Parrot;15;0,54;6,2;6,2;53;2;;7;12;;20;2;4;;55;13;6;;7,2;;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG18;HEG18_04;S;2020;18.09.2020;Parrot;19,5;0,78;;16,77078;38;7;;15;20;;15;2;3;;45;11;6;;4,6;;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG18;HEG18_05;S;2020;18.09.2020;Parrot;24;0,87;;22,22966;45;15;;5;15;;15;2;3;;60;14;3;;6,2;;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG18;HEG18_06;S;2020;18.09.2020;Parrot;28,5;0,68;20,6;20,6;32;1;;2;20;;29;3;13;;33;7;4,5;;5,6;;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG18;HEG18_07;S;2020;18.09.2020;Parrot;33;0,35;;16,77078;45;1;;8;13,9;0,1;22;2;4;4;50;7;3,5;;4,6;4 bush 21 cm;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG18;HEG18_08;S;2020;18.09.2020;Parrot;37,5;0,68;;27,68854;52;2;;7;14,9;0,1;19;;4;1;55;14;3;;7,8;1 bush 26 cm;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG18;HEG18_09;S;2020;18.09.2020;Parrot;42;0,49;;27,00618;47;1;;5;23,9;0,1;19;;1;3;48;;;;7,6;3 bush 23 cm;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG18;HEG18_10;S;2020;18.09.2020;Parrot;46;1,33;27,5;27,5;45,5;3;;5;23,9;0,1;20;;1;1,5;50;11;4;;8,8;1.5 bush 15 cm;;0,74;599354;5894297;311,86;3,16;Pseudogley;0,24;0;0;0,49
H;HEG41;HEG41_01;S;2020;15.09.2020;eBee;6;2,24;;39,28866;50;3;;7;12,8;;25;2;0,2;;58;15;9;;11,2;;"Lots of litter and very dry. recently half grazed. Lots of poop""";0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG41;HEG41_02;S;2020;15.09.2020;eBee;10,5;0,72;;24,9591;47;4;;8;10;;25;2;4;;51;9;3;;7;;;0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG41;HEG41_03;S;2020;15.09.2020;eBee;15;0,93;33;33;56,5;0,5;;4;20;;15;2;2;;57;6;9;;12,8;;;0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG41;HEG41_04;S;2020;15.09.2020;eBee;19,5;3,1;;40,65338;53,9;5;0,1;1;10;;25;2;3;;59;13;14;5;11,6;;;0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG41;HEG41_05;S;2020;15.09.2020;eBee;24;0,84;;35,87686;53;4;;1;15;;20;2;3;2;59;8;5;;10,2;;;0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG41;HEG41_06;S;2020;15.09.2020;eBee;28,5;1,74;52,2;52,2;51;4;;7;13;;22;2;1;;55;8;12;;9;;;0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG41;HEG41_07;S;2020;15.09.2020;eBee;33;0,76;;37,24158;67;2;;2;13;;13;2;1;;69;9;5;;10,6;;;0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG41;HEG41_08;S;2020;15.09.2020;eBee;37,5;1,25;;43,38282;59;0,5;0,5;2;14,8;1;18;2;0,2;2;62;11;6;;12,4;;;0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG41;HEG41_09;S;2020;15.09.2020;eBee;42;1,52;;27,00618;52;3;;3;14,8;0,2;20;2;1;4;63;12;7;;7,6;;;0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG41;HEG41_10;S;2020;15.09.2020;eBee;46;2,84;96,4;96,4;57;5;;4;14,8;0,1;17;2;0,1;;62;14;9;;9,4;;;0,94;595457;5657005;353,44;3,07;Parabraunerde;0,46;0;0;0,68
H;HEG43;HEG43_01;S;2020;18.09.2020;Parrot;6;0,12;;18,1355;22;10;1;30;15,9;2;18;;0,1;1;35;14;13;11;5;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG43;HEG43_02;S;2020;18.09.2020;Parrot;10,5;0,25;;27,68854;28;3;6;8;23,9;0,1;25,9;0,1;3;2;39;18;4;6;7,8;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG43;HEG43_03;S;2020;18.09.2020;Parrot;15;0,23;23;23;30,9;4;0,1;15;29,9;1;18;0,1;1;;35;16;6;6;7;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG43;HEG43_04;S;2020;18.09.2020;Parrot;19,5;0,14;;27,68854;31,7;3;0,1;10;37,9;0,1;14;1;2;0,2;35;20;5;3;7,8;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG43;HEG43_05;S;2020;18.09.2020;Parrot;24;0,34;;29,05326;32,8;6;6;3;24,9;0,1;20;;7;0,2;45;11;3;5;8,2;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG43;HEG43_06;S;2020;18.09.2020;Parrot;28,5;0,24;30,6;30,6;37,9;8;4;12;13,8;0,1;18;0,1;6;0,1;50;20;5;7;7,8;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG43;HEG43_07;S;2020;18.09.2020;Parrot;33;0,49;;29,73562;56;3;;8;5,8;0,1;18;0,1;8;1;60;13;2;;8,4;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG43;HEG43_08;S;2020;18.09.2020;Parrot;37,5;0,58;;31,10034;58;4;3;5;9,9;0,1;12;1;7;;65;16;57;9;8,8;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG43;HEG43_09;S;2020;18.09.2020;Parrot;42;0,59;;35,1945;45;10;2;10;10;1;13;2;4;3;60;18;6;5;10;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG43;HEG43_10;S;2020;18.09.2020;Parrot;46;0,37;20,5;20,5;40;8;1;6;10;10;16;2;6;1;50;13;5;2;7,2;;;0,75;600093;5674294;409,29;4,9;Braunerde;0,51;0;0;0,71
H;HEG01;HEG01_01;J;2021;02.06.2021;eBee;6;6,81;;145,38986;91;6;;3;;;;;;;97;45;34;;47,8;;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG01;HEG01_02;J;2021;02.06.2021;eBee;10,5;6,16;152,259;152,259;80;15;;4;1;;;;;;95;50;25;;44,8;;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG01;HEG01_03;J;2021;02.06.2021;eBee;15;5,4;;126,49102;79;8;;12;1;;;;;;87;47;30;;41,6;ant hill;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG01;HEG01_04;J;2021;02.06.2021;eBee;19,5;5,59;;136,24526;90;5;;2;;;;3;;;95;60;30;;44,8;too high;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG01;HEG01_05;J;2021;02.06.2021;eBee;24;7,85;258,618;258,618;94;1;;4;1;;;;;;95;5;27;;46,2;too high;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG01;HEG01_06;J;2021;02.06.2021;eBee;28,5;6,99;;136,24526;94;2;;2;2;;;;;;96;50;38;;44,8;too high;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG01;HEG01_07;J;2021;02.06.2021;eBee;33;4,74;;124,05246;93;1;;3;;;;3;;;94;40;28;;40,8;;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG01;HEG01_08;J;2021;02.06.2021;eBee;37,5;4,87;;117,34642;91;3;;1;3;;;2;;;94;50;22;;38,6;;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG01;HEG01_09;J;2021;02.06.2021;eBee;42;5,38;109,329;109,329;91;3;;2;3;;;1;;;94;46;30;;38,8;;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG01;HEG01_10;J;2021;02.06.2021;eBee;46;6,26;;136,24526;91;1;;3;1;;;4;;;92;50;20;;44,8;;;3,13;598672;5680264;291,52;5,11;Parabraunerde;0,63;2,17;7,4;3,19
H;HEG02;HEG02_01;J;2021;02.06.2021;eBee;6;1,43;;-0,3141;9;75;;8;4;1;1;2;;;84;32;14;;;Ask jannik about the rpm;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_02;J;2021;02.06.2021;eBee;10,5;1,22;45,466;45,466;6;85;0,1;3;3;1;1;1;;;91;16;15;;;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_03;J;2021;02.06.2021;eBee;15;3,11;;-0,3141;6;50;39;3;3;;1;2;;;91;26;19;23;;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_04;J;2021;02.06.2021;eBee;19,5;1,58;;-0,3141;12;77;;3;5;;1;3;;;89;33;21;;;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_05;J;2021;02.06.2021;eBee;24;1,6;81,989;81,989;11;76;;4;2;;1;6;;;87;24;14;;;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_06;J;2021;02.06.2021;eBee;28,5;1,89;;-0,3141;30;61;;3;2;;1;3;;;91;42;16;;;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_07;J;2021;02.06.2021;eBee;33;3,54;;-0,3141;82;12;4;1;;;1;;;;98;40;31;28;;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_08;J;2021;02.06.2021;eBee;37,5;2,09;;-0,3141;59;29;;3;3;;1;5;;;88;47;21;;;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_09;J;2021;02.06.2021;eBee;42;2,66;130,849;130,849;21;72;;1;2;;1;3;;;93;38;25;;;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_10;J;2021;02.06.2021;eBee;46;3,82;;-0,3141;71;20;;2;2;;1;4;;;91;40;27;;;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_01;J;2021;02.06.2021;eBee;6;5,54;;125,27174;63;33;0,1;2;2;;;;;;96;59;36;37;41,2;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_02;J;2021;02.06.2021;eBee;10,5;6,24;181,7;181,7;39;55;;2;4;;;;;;94;53;39;;38,6;Too high;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_03;J;2021;02.06.2021;eBee;15;4,58;;135,02598;72;22;;3;4;;1;;;;92;52;25;;44,4;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_04;J;2021;02.06.2021;eBee;19,5;3,84;;107,59218;71;24;;1;4;;;;;;95;44;23;;35,4;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_05;J;2021;02.06.2021;eBee;24;3,8;113,351;113,351;47;51;;;2;;;;;;98;36;21;;26,8;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_06;J;2021;02.06.2021;eBee;28,5;6,05;;140,51274;67;30;;1;2;;;;;;97;47;33;;46,2;Too high;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_07;J;2021;02.06.2021;eBee;33;4,56;;119,78498;72;21;;3;2;;;2;;;93;15;30;;39,4;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_08;J;2021;02.06.2021;eBee;37,5;3,89;;110,64038;84;11;;3;2;;;;;;95;49;26;;36,4;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_09;J;2021;02.06.2021;eBee;42;3,92;150,756;150,756;68;26;;2;2;;;2;;;94;40;28;;32,4;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_10;J;2021;02.06.2021;eBee;46;3,61;;97,83794;72;22;;2;2;;;2;;;94;40;23;;32,2;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG04;HEG04_01;J;2021;03.06.2021;eBee;6;0,54;;41,75106;20;;;10;15;;55;;;;20;8;;;13,8;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_02;J;2021;03.06.2021;eBee;10,5;1,29;68,984;68,984;51;1;;8;5;;35;;;;58;13;11;;16,8;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_03;J;2021;03.06.2021;eBee;15;0,59;;28,33898;11;;;20;19;;50;;;;11;10;;;9,4;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_04;J;2021;03.06.2021;eBee;19,5;0,47;;42,3607;16;0,1;;20;24;;40;;;;16;12;5;;14;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_05;J;2021;03.06.2021;eBee;24;0,73;64,775;64,775;20;;;7;30;;43;;;;20;7;;;13;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
